Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-30,39.22999954223633,39.505001068115234,38.650001525878906,39.43009948730469,44476,0.0,0.0,0.0
2023-02-06,39.1349983215332,39.1349983215332,38.790000915527344,38.936798095703125,211178,0.0,0.0,0.0
2023-02-13,39.15999984741211,40.0,39.15999984741211,39.400001525878906,7902,0.0,0.0,0.0
2023-02-20,39.400001525878906,40.15999984741211,39.15999984741211,39.61249923706055,11305,0.0,0.0,0.0
2023-02-27,39.540000915527344,40.0,39.04999923706055,39.38859939575195,11495,0.0,0.0,0.0
2023-03-06,39.34000015258789,39.7599983215332,39.279998779296875,39.71699905395508,8348,0.0,0.0,0.0
2023-03-13,39.619998931884766,39.70989990234375,37.630001068115234,37.904998779296875,13936,0.0,0.0,0.0
2023-03-20,37.65999984741211,38.099998474121094,37.029998779296875,37.700599670410156,12865,0.0,0.0,0.0
2023-03-27,37.709999084472656,38.62990188598633,37.709999084472656,38.54999923706055,8802,0.0,0.0,0.0
2023-04-03,38.34159851074219,38.4818000793457,37.7599983215332,38.310001373291016,7143,0.0,0.0,0.0
2023-04-10,38.37889862060547,38.54999923706055,38.0,38.2400016784668,10685,0.0,0.0,0.0
2023-04-17,37.9900016784668,38.70000076293945,37.849998474121094,38.10060119628906,17019,0.0,0.0,0.0
2023-04-24,37.91999816894531,39.26499938964844,37.810001373291016,39.18000030517578,41772,0.0,0.0,0.0
2023-05-01,39.130001068115234,39.130001068115234,37.494998931884766,37.494998931884766,43972,0.0,0.0,0.0
2023-05-08,37.81999969482422,37.970001220703125,37.5,37.915000915527344,15017,0.0,0.0,0.0
2023-05-15,37.869998931884766,38.439998626708984,37.790000915527344,37.964900970458984,6875,0.0,0.0,0.0
2023-05-22,37.79999923706055,37.9900016784668,36.72999954223633,36.79180145263672,21933,0.0,0.0,0.0
2023-05-29,36.79180145263672,39.63999938964844,36.79180145263672,39.59000015258789,24659,0.0,0.0,0.0
2023-06-05,39.59000015258789,40.849998474121094,39.41400146484375,39.87049865722656,18290,0.0,0.0,0.0
2023-06-12,39.87049865722656,39.87049865722656,39.87049865722656,39.87049865722656,0,0.0,0.0,0.0
2023-06-19,39.87049865722656,39.87049865722656,39.87049865722656,39.87049865722656,0,0.0,0.0,0.0
2023-06-26,39.87049865722656,39.87049865722656,39.87049865722656,39.87049865722656,0,0.0,0.0,0.0
2023-07-03,39.87049865722656,39.87049865722656,39.87049865722656,39.87049865722656,0,0.0,0.0,0.0
2023-07-10,39.87049865722656,39.87049865722656,39.87049865722656,39.87049865722656,0,0.0,0.0,0.0
2023-07-17,39.87049865722656,39.87049865722656,39.87049865722656,39.87049865722656,0,0.0,0.0,0.0
